tournament_year,matchup,round_name,team,player,time_minute,player_x,player_y,xg,shot_type,situation,body_part,is_goal
2026,Scotland vs Morocco,,Morocco,Neil El Aynaoui,30,13.7,64.6,0.0712,miss,assisted,right-foot,false
2026,Scotland vs Morocco,,Morocco,Achraf Hakimi,38,7.6,53,0.3044,miss,assisted,right-foot,false
2026,Scotland vs Morocco,,Morocco,Chemsdine Talbi,90,9.2,28.4,0.0447,miss,fast-break,left-foot,false
2026,Scotland vs Morocco,,Morocco,Chemsdine Talbi,90,26.3,25.8,0.0091,block,assisted,right-foot,false
2026,Scotland vs Morocco,,Morocco,Brahim Díaz,58,6,67.3,0.0422,block,assisted,right-foot,false
2026,Scotland vs Morocco,,Scotland,Lyndon Dykes,86,6,46.7,0.1433,miss,corner,head,false
2026,Scotland vs Morocco,,Morocco,Ayyoub Bouaddi,21,27,64.1,0.0115,block,corner,right-foot,false
2026,Scotland vs Morocco,,Morocco,Bilal El Khannouss,36,10.8,36,0.1685,miss,assisted,right-foot,false
2026,Scotland vs Morocco,,Scotland,Scott McTominay,88,8.7,59.1,0.098,block,regular,left-foot,false
2026,Scotland vs Morocco,,Scotland,Scott McTominay,85,9.2,72.2,0.0325,block,assisted,right-foot,false
2026,Senegal vs Iraq,,Senegal,Ismaïla Sarr,17,6,66.7,0.071,miss,throw-in-set-piece,right-foot,false
2026,Senegal vs Iraq,,Iraq,Ali Jasim,20,20.7,30.3,0.0226,block,set-piece,right-foot,false
2026,Senegal vs Iraq,,Senegal,Sadio Mané,86,11,40.9,0.0949,block,corner,left-foot,false
2026,Senegal vs Iraq,,Senegal,Sadio Mané,45,12.1,35.8,0.0424,miss,assisted,right-foot,false
2026,Senegal vs Iraq,,Senegal,Lamine Camara,45,26,39.9,0.0077,miss,corner,right-foot,false
2026,Senegal vs Iraq,,Senegal,Pape Gueye,62,15.6,35.8,0.0639,miss,throw-in-set-piece,left-foot,false
2026,Senegal vs Iraq,,Senegal,Pathé Ismaël Ciss,79,7.3,45.2,0.2368,save,corner,head,false
2026,Senegal vs Iraq,,Senegal,Abdoulaye Seck,14,26.9,51.3,0.0174,miss,set-piece,right-foot,false
2026,Senegal vs Iraq,,Senegal,Nicolas Jackson,77,10.7,53.8,0.1092,block,assisted,right-foot,false
2026,Senegal vs Iraq,,Senegal,Pape Gueye,71,15.3,49.6,0.1374,goal,assisted,left-foot,true
2026,Senegal vs Iraq,,Senegal,Habib Diarra,46,20.9,64.9,0.0199,miss,assisted,left-foot,false
2026,Senegal vs Iraq,,Senegal,Iliman Ndiaye,90,12.6,34,0.0787,save,assisted,right-foot,false
2026,Senegal vs Iraq,,Senegal,Ismaïla Sarr,56,3.4,50.5,0.41,goal,assisted,right-foot,true
2026,Senegal vs Iraq,,Senegal,Moussa Niakhaté,45,8.1,51.5,0.0758,miss,corner,head,false
2026,Senegal vs Iraq,,Senegal,Abdoulaye Seck,4,8.7,44.3,0.0359,block,corner,head,false
2026,Senegal vs Iraq,,Senegal,Nicolas Jackson,90,10.4,53.4,0.0772,save,set-piece,head,false
2026,Senegal vs Iraq,,Iraq,Ali Jasim,20,21.4,27.1,0.044,block,free-kick,right-foot,false
2026,Senegal vs Iraq,,Senegal,Krépin Diatta,74,21.3,60.2,0.0663,miss,assisted,right-foot,false
2026,Senegal vs Iraq,,Senegal,Ismaïla Sarr,54,13.5,62.2,0.1418,save,fast-break,right-foot,false
2026,Senegal vs Iraq,,Iraq,Ali Jasim,41,21,31.6,0.0298,block,corner,right-foot,false
2026,Senegal vs Iraq,,Senegal,Sadio Mané,51,7.1,46.4,0.3553,miss,assisted,right-foot,false
2026,Senegal vs Iraq,,Senegal,Habib Diarra,4,3.9,49.4,0.5136,goal,corner,right-foot,true
2026,Senegal vs Iraq,,Senegal,Idrissa Gana Gueye,3,18.7,54.3,0.0464,miss,corner,right-foot,false
2026,Senegal vs Iraq,,Senegal,Pape Gueye,88,27.7,48.7,0.0276,block,assisted,left-foot,false
2026,Senegal vs Iraq,,Senegal,Nicolas Jackson,79,14.9,35.5,0.0811,save,assisted,right-foot,false
2026,Senegal vs Iraq,,Senegal,Pape Gueye,59,21.7,68.2,0.0225,goal,assisted,left-foot,true
2026,Senegal vs Iraq,,Senegal,Sadio Mané,14,20.2,59.2,0.1102,save,free-kick,right-foot,false
2026,Senegal vs Iraq,,Iraq,Ali Jasim,53,20.1,18.8,0.0194,save,assisted,right-foot,false
2026,Senegal vs Iraq,,Senegal,Pape Gueye,90,21.4,72,0.0115,save,regular,left-foot,false
2026,Senegal vs Iraq,,Senegal,Pape Gueye,74,18.8,46.6,0.054,block,assisted,left-foot,false
2026,Senegal vs Iraq,,Iraq,Merchas Doski,41,21.2,32.5,0.0306,block,corner,left-foot,false
2026,Senegal vs Iraq,,Senegal,Ismail Jakobs,33,14.5,39.4,0.0824,miss,assisted,left-foot,false
2026,Senegal vs Iraq,,Senegal,Iliman Ndiaye,82,20.2,66.9,0.0398,goal,assisted,right-foot,true
2026,Senegal vs Iraq,,Iraq,Kevin Yakob,73,12.6,66.7,0.0248,miss,assisted,left-foot,false
2026,South Africa vs Canada,Round of 32,South Africa,Ime Okon,36,12.8,50.5,0.0139,miss,corner,head,false
2026,South Africa vs Canada,Round of 32,Canada,Tani Oluwaseyi,41,9.2,47.2,0.0579,miss,set-piece,head,false
2026,South Africa vs Canada,Round of 32,South Africa,Teboho Mokoena,6,27.8,47.1,0.0227,save,assisted,right-foot,false
2026,South Africa vs Canada,Round of 32,Canada,Promise David,76,25.9,49.7,0.0415,miss,fast-break,right-foot,false
2026,South Africa vs Canada,Round of 32,Canada,Jonathan David,17,10.4,52.3,0.1118,miss,corner,right-foot,false
2026,South Africa vs Canada,Round of 32,South Africa,Oswin Appollis,85,25.4,63.4,0.0279,miss,assisted,right-foot,false
2026,South Africa vs Canada,Round of 32,Canada,Liam Millar,47,20.8,41.5,0.0376,miss,assisted,right-foot,false
2026,South Africa vs Canada,Round of 32,Canada,Tani Oluwaseyi,35,8.4,31,0.0324,save,assisted,left-foot,false
2026,South Africa vs Canada,Round of 32,Canada,Tajon Buchanan,44,2.9,56.4,0.1757,save,corner,right-foot,false
2026,South Africa vs Canada,Round of 32,South Africa,Teboho Mokoena,23,25,68.9,0.0242,block,assisted,right-foot,false
2026,South Africa vs Canada,Round of 32,Canada,Luc De Fougerolles,66,9.7,54,0.0465,miss,corner,head,false
2026,South Africa vs Canada,Round of 32,Canada,Stephen Eustaquio,90,18.2,57.5,0.0937,goal,regular,right-foot,true
2026,South Africa vs Canada,Round of 32,Canada,Stephen Eustaquio,7,25.6,36.2,0.0187,miss,regular,right-foot,false
2026,South Africa vs Canada,Round of 32,Canada,Tani Oluwaseyi,65,13.5,38.5,0.1495,save,fast-break,left-foot,false
2026,South Africa vs Canada,Round of 32,Canada,Jonathan David,78,4.3,34,0.0498,save,assisted,left-foot,false
2026,South Africa vs Canada,Round of 32,South Africa,Oswin Appollis,62,25.4,38.5,0.0334,miss,regular,right-foot,false
2026,South Africa vs Canada,Round of 32,Canada,Tani Oluwaseyi,44,6.9,48.9,0.1116,miss,corner,head,false
2026,South Africa vs Canada,Round of 32,Canada,Moise Bombito,44,4.6,50.4,0.2145,save,corner,head,false
2026,South Africa vs Canada,Round of 32,Canada,Derek Cornelius,22,7.1,49.1,0.3287,save,set-piece,head,false
2026,South Africa vs Canada,Round of 32,South Africa,Thalente Mbatha,75,27.2,58.9,0.0098,miss,assisted,right-foot,false
2026,South Africa vs South Korea,,South Africa,Thapelo Maseko,43,20.6,71.3,0.0311,block,assisted,left-foot,false
2026,South Africa vs South Korea,,South Africa,Oswin Appollis,20,23.7,32.7,0.0273,save,corner,right-foot,false
2026,South Africa vs South Korea,,South Africa,Relebohile Mofokeng,42,22.9,34.2,0.0236,miss,set-piece,right-foot,false
2026,South Africa vs South Korea,,South Africa,Evidence Makgopa,30,9.1,49.1,0.5792,save,fast-break,left-foot,false
2026,South Africa vs South Korea,,South Korea,Jin-seob Park,90,2.9,44.2,0.3647,save,corner,head,false
2026,South Africa vs South Korea,,South Africa,Thalente Mbatha,51,31.8,47.7,0.0163,miss,assisted,right-foot,false
2026,South Africa vs South Korea,,South Korea,Hyeon-gyu Oh,60,8.7,51.1,0.1652,save,assisted,head,false
2026,South Africa vs South Korea,,South Korea,Hwang Hee-chan,34,29.1,37.6,0.0183,miss,assisted,right-foot,false
2026,South Africa vs South Korea,,South Africa,Thapelo Maseko,19,13.5,60.5,0.0826,block,fast-break,left-foot,false
2026,South Africa vs South Korea,,South Korea,Son Heung-min,88,22.2,48.1,0.0322,block,assisted,left-foot,false
2026,South Africa vs South Korea,,South Korea,Kim Min-jae,2,8.1,43.6,0.0575,save,corner,head,false
2026,South Africa vs South Korea,,South Africa,Thapelo Maseko,51,13.9,55.9,0.0831,block,assisted,left-foot,false
2026,South Africa vs South Korea,,South Korea,Young-woo Seol,86,24.2,66.2,0.0055,miss,corner,right-foot,false
2026,South Africa vs South Korea,,South Africa,Relebohile Mofokeng,6,20.9,61.3,0.0533,block,corner,left-foot,false
2026,South Africa vs South Korea,,South Africa,Thapelo Maseko,63,12.3,60.9,0.086,goal,fast-break,left-foot,true
2026,South Africa vs South Korea,,South Korea,Hyeon-gyu Oh,7,3.8,55.5,0.2075,miss,assisted,right-foot,false
2026,South Africa vs South Korea,,South Africa,Aubrey Modiba,45,26.8,56.8,0.0089,miss,corner,left-foot,false
2026,South Africa vs South Korea,,South Africa,Evidence Makgopa,14,10,51.2,0.0542,miss,assisted,head,false
2026,South Africa vs South Korea,,South Africa,Thalente Mbatha,30,22,64,0.0391,save,fast-break,left-foot,false
2026,South Africa vs South Korea,,South Korea,Kang-in Lee,8,13,54.6,0.1464,miss,assisted,left-foot,false
2026,South Africa vs South Korea,,South Africa,Thapelo Maseko,39,26,56.5,0.0402,miss,fast-break,left-foot,false
2026,South Korea vs Czechia,,South Korea,Hwang In-beom,45,30,47,0.0182,miss,assisted,right-foot,false
2026,South Korea vs Czechia,,South Korea,Jae-sung Lee,49,6.7,55.8,0.3144,save,regular,left-foot,false
2026,South Korea vs Czechia,,Czechia,Adam Hložek,90,9.4,38,0.0234,miss,regular,head,false
2026,South Korea vs Czechia,,South Korea,Kang-in Lee,14,29.9,33.7,0.0161,save,assisted,left-foot,false
2026,South Korea vs Czechia,,Czechia,Tomáš Souček,22,5.2,53.4,0.2786,miss,corner,left-foot,false
2026,South Korea vs Czechia,,Czechia,Michal Sadílek,88,31.6,25.3,0.0103,save,regular,head,false
2026,South Korea vs Czechia,,Czechia,Ladislav Krejčí,59,5,53.8,0.2145,goal,throw-in-set-piece,head,true
2026,South Korea vs Czechia,,Czechia,Pavel Šulc,32,30.9,66.2,0.0067,miss,regular,right-foot,false
2026,South Korea vs Czechia,,Czechia,Michal Sadílek,90,14.9,56.4,0.1545,save,assisted,right-foot,false
2026,South Korea vs Czechia,,South Korea,Hwang In-beom,49,14.4,69.9,0.0299,save,assisted,right-foot,false
2026,South Korea vs Czechia,,South Korea,Jin-gyu Kim,90,20.3,57.3,0.0573,block,assisted,left-foot,false
2026,South Korea vs Czechia,,Czechia,Tomáš Souček,58,7.4,52.2,0.1194,miss,throw-in-set-piece,head,false
2026,South Korea vs Czechia,,South Korea,Son Heung-min,38,26.3,50.1,0.0254,miss,assisted,right-foot,false
2026,South Korea vs Czechia,,South Korea,Jae-sung Lee,61,9.6,59.4,0.0458,miss,assisted,head,false
2026,South Korea vs Czechia,,South Korea,Han-Beom Lee,12,8.2,55.8,0.043,miss,corner,head,false
2026,South Korea vs Czechia,,Czechia,Adam Hložek,90,19.1,37.9,0.0382,miss,set-piece,right-foot,false
2026,South Korea vs Czechia,,South Korea,Son Heung-min,45,9.5,46.2,0.1933,block,assisted,right-foot,false
2026,South Korea vs Czechia,,South Korea,Hyeon-gyu Oh,80,4.8,54.6,0.3633,goal,assisted,left-foot,true
2026,South Korea vs Czechia,,Czechia,Adam Hložek,82,4,40,0.1205,save,throw-in-set-piece,left-foot,false
2026,South Korea vs Czechia,,South Korea,Son Heung-min,39,19.4,43.6,0.1297,miss,assisted,left-foot,false
2026,South Korea vs Czechia,,South Korea,Hwang In-beom,67,10.9,38.1,0.3113,goal,assisted,right-foot,true
2026,South Korea vs Czechia,,South Korea,Son Heung-min,12,14.4,41.2,0.0517,block,assisted,left-foot,false
2026,South Korea vs Czechia,,Czechia,Patrik Schick,36,13.6,57.7,0.0203,miss,assisted,head,false
2026,South Korea vs Czechia,,South Korea,Son Heung-min,14,13,55.2,0.0424,block,corner,right-foot,false
2026,South Korea vs Czechia,,Czechia,Patrik Schick,15,3,52.2,0.3419,block,assisted,right-foot,false
2026,South Korea vs Czechia,,South Korea,Son Heung-min,56,8.5,36.8,0.2028,save,assisted,left-foot,false
2026,Spain vs Argentina,Final,Spain,Lamine Yamal,90,24,47,0.0749,save,free-kick,left-foot,false
2026,Spain vs Argentina,Final,Spain,Lamine Yamal,101,23.3,67.7,0.0226,miss,assisted,left-foot,false
2026,Spain vs Argentina,Final,Argentina,Giuliano Simeone,120,9.2,52.4,0.1774,miss,corner,right-foot,false
2026,Spain vs Argentina,Final,Spain,Marc Cucurella,43,21.2,26,0.0292,miss,assisted,left-foot,false
2026,Spain vs Argentina,Final,Spain,Ferran Torres,106,8,44.2,0.2219,goal,assisted,left-foot,true
2026,Spain vs Argentina,Final,Spain,Pau Cubarsí,77,21.5,72,0.0294,save,assisted,right-foot,false
2026,Spain vs Argentina,Final,Spain,Aymeric Laporte,81,6.7,44.8,0.0927,save,corner,head,false
2026,Spain vs Argentina,Final,Spain,Mikel Merino,103,7.5,49.3,0.2352,miss,assisted,head,false
2026,Spain vs Argentina,Final,Spain,Dani Olmo,65,5.2,53.4,0.1602,block,corner,head,false
2026,Spain vs Argentina,Final,Spain,Nico Williams,93,8.1,45.9,0.2424,save,assisted,head,false
2026,Spain vs Argentina,Final,Spain,Rodri,89,28.2,54.8,0.0242,miss,assisted,right-foot,false
2026,Spain vs Argentina,Final,Spain,Nico Williams,90,15.8,70.6,0.0828,save,fast-break,right-foot,false
2026,Spain vs Argentina,Final,Spain,Lamine Yamal,61,23.6,73.5,0.0351,block,free-kick,left-foot,false
2026,Spain vs Argentina,Final,Argentina,Lionel Messi,117,20,67.9,0.0268,block,assisted,left-foot,false
2026,Spain vs Argentina,Final,Spain,Mikel Oyarzabal,39,18.9,54,0.0997,save,assisted,left-foot,false
2026,Spain vs Argentina,Final,Spain,Alex Baena,46,20,40.1,0.0774,save,regular,right-foot,false
2026,Spain vs Argentina,Final,Spain,Lamine Yamal,5,6.4,67.7,0.1003,save,assisted,left-foot,false
2026,Spain vs Argentina,Final,Spain,Ferran Torres,67,8.1,55,0.1764,save,corner,head,false
2026,Spain vs Argentina,Final,Spain,Pedri,77,18.2,46.4,0.0447,save,assisted,left-foot,false
2026,Spain vs Argentina,Final,Spain,Dani Olmo,64,24.3,52.1,0.0463,save,assisted,right-foot,false
2026,Spain vs Argentina,Final,Spain,Ferran Torres,87,11.7,59.9,0.1177,miss,assisted,right-foot,false
2026,Spain vs Argentina,Final,Spain,Nico Williams,104,26.6,42.1,0.0292,block,assisted,right-foot,false
2026,Spain vs Austria,Round of 32,Spain,Mikel Oyarzabal,36,10.8,45.8,0.1783,goal,assisted,left-foot,true
2026,Spain vs Austria,Round of 32,Spain,Mikel Oyarzabal,49,20.9,48.9,0.0579,save,assisted,left-foot,false
2026,Spain vs Austria,Round of 32,Austria,Nicolas Seiwald,45,12.6,35.1,0.0386,block,assisted,left-foot,false
2026,Spain vs Austria,Round of 32,Spain,Lamine Yamal,59,15.4,71.2,0.0365,block,assisted,left-foot,false
2026,Spain vs Austria,Round of 32,Spain,Dani Olmo,62,16.4,63,0.0609,block,assisted,right-foot,false
2026,Spain vs Austria,Round of 32,Austria,Stefan Posch,82,9.9,51.8,0.0554,miss,assisted,head,false
2026,Spain vs Austria,Round of 32,Spain,Aymeric Laporte,42,54.9,31.1,0.0059,miss,assisted,left-foot,false
2026,Spain vs Austria,Round of 32,Spain,Ferran Torres,78,6.4,65,0.0154,miss,corner,head,false
2026,Spain vs Austria,Round of 32,Spain,Alex Baena,45,26.8,30.1,0.0313,save,free-kick,right-foot,false
2026,Spain vs Austria,Round of 32,Spain,Lamine Yamal,38,22,53.2,0.0482,save,assisted,right-foot,false
2026,Spain vs Austria,Round of 32,Spain,Lamine Yamal,32,0.7,68.2,0.0116,miss,assisted,left-foot,false
2026,Spain vs Austria,Round of 32,Spain,Dani Olmo,8,13.9,53.3,0.0741,block,assisted,right-foot,false
2026,Spain vs Austria,Round of 32,Spain,Lamine Yamal,85,8.9,47.4,0.2928,save,assisted,left-foot,false
2026,Spain vs Austria,Round of 32,Spain,Mikel Oyarzabal,33,14.7,37.3,0.0641,save,assisted,left-foot,false
2026,Spain vs Austria,Round of 32,Spain,Dani Olmo,66,21.6,35.6,0.0199,block,assisted,right-foot,false
2026,Spain vs Austria,Round of 32,Austria,Saša Kalajdžić,61,7.4,51.1,0.1194,miss,assisted,head,false
2026,Spain vs Austria,Round of 32,Spain,Ferran Torres,90,10.4,70.9,0.0364,miss,assisted,right-foot,false
2026,Spain vs Austria,Round of 32,Spain,Lamine Yamal,2,19.7,33.3,0.0716,save,fast-break,left-foot,false
2026,Spain vs Austria,Round of 32,Spain,Mikel Oyarzabal,52,9.2,51.7,0.0612,miss,corner,head,false
2026,Spain vs Austria,Round of 32,Spain,Alex Baena,58,27.1,36.2,0.0168,block,assisted,right-foot,false
2026,Spain vs Austria,Round of 32,Spain,Mikel Oyarzabal,89,10.1,49.8,0.5846,goal,assisted,right-foot,true
2026,Spain vs Austria,Round of 32,Spain,Lamine Yamal,45,3.5,42.3,0.2583,save,set-piece,left-foot,false
2026,Spain vs Austria,Round of 32,Spain,Pedro Porro,66,7.3,48.6,0.5267,goal,assisted,head,true
2026,Spain vs Austria,Round of 32,Austria,Carney Chukwuemeka,79,12.8,65.4,0.0592,miss,assisted,right-foot,false
2026,Spain vs Austria,Round of 32,Spain,Aymeric Laporte,8,3.5,45.2,0.1863,miss,corner,head,false
2026,Spain vs Austria,Round of 32,Spain,Mikel Oyarzabal,39,14,55.6,0.1398,block,assisted,left-foot,false
2026,Spain vs Austria,Round of 32,Spain,Rodri,54,26.6,51.2,0.0204,block,assisted,right-foot,false
2026,Spain vs Austria,Round of 32,Austria,David Alaba,35,28.7,47.9,0.0219,miss,regular,left-foot,false
2026,Spain vs Belgium,Quarterfinals,Belgium,Maxim De Cuyper,55,9.2,31.7,0.0787,miss,regular,left-foot,false
2026,Spain vs Belgium,Quarterfinals,Spain,Lamine Yamal,40,14.1,69.9,0.0199,miss,assisted,left-foot,false
2026,Spain vs Belgium,Quarterfinals,Spain,Marc Cucurella,90,21.8,33.3,0.0277,save,assisted,left-foot,false
2026,Spain vs Belgium,Quarterfinals,Spain,Alex Baena,13,13.3,57.7,0.1038,block,assisted,right-foot,false
2026,Spain vs Belgium,Quarterfinals,Spain,Pedro Porro,45,18.5,67.5,0.0349,miss,assisted,left-foot,false
2026,Spain vs Belgium,Quarterfinals,Belgium,Kevin De Bruyne,62,15.6,43.4,0.0859,save,fast-break,right-foot,false
2026,Spain vs Belgium,Quarterfinals,Spain,Fabián Ruiz,45,15,58.3,0.0625,block,corner,left-foot,false
2026,Spain vs Belgium,Quarterfinals,Spain,Lamine Yamal,35,20.9,60.7,0.0815,save,free-kick,left-foot,false
2026,Spain vs Belgium,Quarterfinals,Spain,Rodri,10,11,54.2,0.1938,block,set-piece,right-foot,false
2026,Spain vs Belgium,Quarterfinals,Spain,Lamine Yamal,52,15.5,44,0.1154,block,assisted,left-foot,false
2026,Spain vs Belgium,Quarterfinals,Spain,Mikel Merino,88,4.8,48.1,0.6923,goal,regular,left-foot,true
2026,Spain vs Belgium,Quarterfinals,Spain,Mikel Oyarzabal,62,4,62.8,0.0692,save,regular,right-foot,false
2026,Spain vs Belgium,Quarterfinals,Spain,Lamine Yamal,61,18.9,73.2,0.019,save,assisted,left-foot,false
2026,Spain vs Belgium,Quarterfinals,Spain,Lamine Yamal,21,19.8,56,0.0345,miss,assisted,left-foot,false
2026,Spain vs Belgium,Quarterfinals,Spain,Pau Cubarsí,88,25.1,66.9,0.0283,save,assisted,right-foot,false
2026,Spain vs Belgium,Quarterfinals,Spain,Lamine Yamal,74,13.9,73.6,0.0173,block,assisted,left-foot,false
2026,Spain vs Belgium,Quarterfinals,Spain,Dani Olmo,53,19.8,39.7,0.0302,miss,corner,right-foot,false
2026,Spain vs Belgium,Quarterfinals,Belgium,Kevin De Bruyne,84,40,31.5,0.0278,block,regular,left-foot,false
2026,Spain vs Belgium,Quarterfinals,Belgium,Charles De Ketelaere,41,7.3,52.8,0.1394,goal,assisted,head,true
2026,Spain vs Belgium,Quarterfinals,Spain,Dani Olmo,30,12.7,57.1,0.2185,save,assisted,right-foot,false
2026,Spain vs Belgium,Quarterfinals,Spain,Fabián Ruiz,30,7,47.2,0.4475,goal,regular,right-foot,true
2026,Spain vs Belgium,Quarterfinals,Belgium,Charles De Ketelaere,15,15.8,66.5,0.036,block,fast-break,left-foot,false
2026,Spain vs Cabo Verde,,Spain,Pedri,15,21.8,34,0.0374,save,regular,right-foot,false
2026,Spain vs Cabo Verde,,Spain,Ferran Torres,45,11.8,56,0.0829,save,regular,left-foot,false
2026,Spain vs Cabo Verde,,Spain,Aymeric Laporte,45,8.9,52.6,0.0487,save,corner,head,false
2026,Spain vs Cabo Verde,,Cabo Verde,Dailon Rocha Livramento,35,54.5,51.3,0.0122,miss,fast-break,right-foot,false
2026,Spain vs Cabo Verde,,Spain,Pedri,78,22.8,50.9,0.0612,block,assisted,right-foot,false
2026,Spain vs Cabo Verde,,Spain,Aymeric Laporte,58,27.1,38.7,0.0262,miss,assisted,left-foot,false
2026,Spain vs Cabo Verde,,Spain,Lamine Yamal,90,21.8,73.2,0.0179,block,assisted,left-foot,false
2026,Spain vs Cabo Verde,,Spain,Rodri,45,3.8,41.6,0.0875,block,corner,head,false
2026,Spain vs Cabo Verde,,Spain,Mikel Oyarzabal,88,13.1,51.7,0.0889,block,assisted,right-foot,false
2026,Spain vs Cabo Verde,,Spain,Mikel Oyarzabal,90,4.1,58.4,0.0958,miss,corner,head,false
2026,Spain vs Cabo Verde,,Cabo Verde,Kevin Pina,90,29.8,43.3,0.0182,block,assisted,right-foot,false
2026,Spain vs Cabo Verde,,Spain,Mikel Oyarzabal,45,5.4,44.9,0.1474,miss,assisted,head,false
2026,Spain vs Cabo Verde,,Spain,Pau Cubarsí,20,27.2,57,0.0266,block,assisted,right-foot,false
2026,Spain vs Cabo Verde,,Spain,Ferran Torres,75,17.9,53.8,0.0816,block,assisted,right-foot,false
2026,Spain vs Cabo Verde,,Spain,Ferran Torres,39,5,50.9,0.3038,post,assisted,right-foot,false
2026,Spain vs Cabo Verde,,Spain,Fabián Ruiz,41,25,45.8,0.0103,miss,corner,left-foot,false
2026,Spain vs Cabo Verde,,Cabo Verde,Steven Moreira,27,10.1,77.1,0.0135,block,regular,right-foot,false
2026,Spain vs Cabo Verde,,Spain,Marc Cucurella,29,15.7,30.1,0.0146,miss,regular,right-foot,false
2026,Spain vs Cabo Verde,,Spain,Mikel Merino,73,10.7,50.1,0.1047,save,assisted,right-foot,false
2026,Spain vs Cabo Verde,,Cabo Verde,Diney Borges,90,6.6,47,0.1276,save,corner,head,false
2026,Spain vs Cabo Verde,,Spain,Ferran Torres,40,4.2,46.6,0.1903,block,corner,head,false
2026,Spain vs Cabo Verde,,Cabo Verde,Ryan Mendes,90,29.6,49.3,0.0204,miss,assisted,right-foot,false
2026,Spain vs Cabo Verde,,Spain,Fabián Ruiz,48,25.4,72.4,0.0187,miss,assisted,left-foot,false
2026,Spain vs Cabo Verde,,Spain,Fabián Ruiz,56,9.1,49.5,0.191,save,assisted,head,false
2026,Spain vs Cabo Verde,,Spain,Rodri,85,21.2,35.8,0.0224,miss,regular,left-foot,false
2026,Spain vs Cabo Verde,,Spain,Mikel Oyarzabal,48,9.4,49.1,0.0877,miss,assisted,head,false
2026,Spain vs Cabo Verde,,Spain,Lamine Yamal,90,12,68.9,0.0221,miss,regular,left-foot,false
2026,Spain vs Cabo Verde,,Spain,Marc Cucurella,83,6.1,41.6,0.1103,save,assisted,head,false
2026,Spain vs Cabo Verde,,Spain,Mikel Oyarzabal,39,8.9,53.2,0.0828,save,regular,head,false
2026,Spain vs Cabo Verde,,Spain,Fabián Ruiz,19,23.4,53.4,0.0186,miss,regular,left-foot,false
2026,Spain vs Cabo Verde,,Spain,Gavi,29,14.2,34.8,0.0478,block,assisted,right-foot,false
2026,Spain vs Cabo Verde,,Cabo Verde,Jovane Cabral,38,20,20.3,0.0124,miss,set-piece,right-foot,false
2026,Spain vs Cabo Verde,,Spain,Fabián Ruiz,51,18.7,64,0.0754,miss,assisted,left-foot,false
2026,Spain vs Saudi Arabia,,Spain,Lamine Yamal,10,1.9,56,0.6027,goal,fast-break,right-foot,true
2026,Spain vs Saudi Arabia,,Spain,Dani Olmo,21,12.7,64.4,0.0382,miss,corner,right-foot,false
2026,Spain vs Saudi Arabia,,Spain,Pedro Porro,53,10.7,66,0.1955,save,assisted,right-foot,false
2026,Spain vs Saudi Arabia,,Saudi Arabia,Abdulelah Al-Amri,35,70,65.6,0.0816,miss,fast-break,right-foot,false
2026,Spain vs Saudi Arabia,,Saudi Arabia,Salem Al-Dawsari,45,18.8,50,0.0294,block,throw-in-set-piece,right-foot,false
2026,Spain vs Saudi Arabia,,Spain,Dani Olmo,8,20.3,65.6,0.015,miss,corner,right-foot,false
2026,Spain vs Saudi Arabia,,Spain,Alex Baena,2,13.9,36,0.0322,block,assisted,right-foot,false
2026,Spain vs Saudi Arabia,,Spain,Ferran Torres,53,9.4,57.1,0.1009,save,regular,head,false
2026,Spain vs Saudi Arabia,,Spain,Lamine Yamal,4,27.8,68.6,0.0205,miss,assisted,left-foot,false
2026,Spain vs Saudi Arabia,,Spain,Lamine Yamal,30,21.4,68.7,0.0394,miss,assisted,left-foot,false
2026,Spain vs Saudi Arabia,,Spain,Mikel Oyarzabal,42,9.8,35.2,0.0689,miss,regular,left-foot,false
2026,Spain vs Saudi Arabia,,Spain,Marc Cucurella,49,4,57.7,0.2384,save,corner,left-foot,false
2026,Spain vs Saudi Arabia,,Spain,Mikel Merino,90,16.4,71.1,0.0491,block,assisted,left-foot,false
2026,Spain vs Saudi Arabia,,Spain,Pedri,13,14.8,36.2,0.0825,miss,regular,left-foot,false
2026,Spain vs Saudi Arabia,,Spain,Mikel Oyarzabal,36,7.2,19.8,0.0562,post,regular,left-foot,false
2026,Spain vs Saudi Arabia,,Spain,Alex Baena,15,19.4,22.9,0.0176,miss,assisted,right-foot,false
2026,Spain vs Saudi Arabia,,Spain,Ferran Torres,65,13,36.4,0.4409,miss,assisted,right-foot,false
2026,Spain vs Saudi Arabia,,Spain,Hassan Tambakti,49,2.5,52.7,,goal,corner,other,false
2026,Spain vs Saudi Arabia,,Spain,Ferran Torres,90,3.6,48.6,0.892,goal,assisted,left-foot,true
2026,Spain vs Saudi Arabia,,Saudi Arabia,Abdullah Al-Hamdan,81,23.9,62.3,0.0244,save,regular,left-foot,false
2026,Spain vs Saudi Arabia,,Spain,Pedro Porro,10,21.9,70.9,0.0216,miss,assisted,right-foot,false
2026,Spain vs Saudi Arabia,,Spain,Mikel Oyarzabal,24,2.4,54.9,0.5585,goal,assisted,left-foot,true
2026,Spain vs Saudi Arabia,,Spain,Mikel Oyarzabal,21,5.2,43.2,0.1881,goal,corner,left-foot,true
2026,Spain vs Saudi Arabia,,Spain,Lamine Yamal,36,25.6,61.5,0.0199,save,assisted,left-foot,false
